Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
240810205070135,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,186,710,3.82,3.74,1135.52,3906442.29,1408.05,4463977.2,593.86,1902016.35,1197.91,3117278.89,NA
240810205070136,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,322,1021,3.17,3.05,932.85,1234593.04,1011.37,1259181.9,603.82,844193.29,850.15,979393.32,NA
240810205070137,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,274,966,3.53,3.61,964.18,2615140.81,1114.7,2856638.9,525.3,1192659.14,909.31,1716471.08,NA
240810205070138,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,97,317,3.27,3.55,1479.52,3931973.73,1577.07,4038552.42,862.65,2403995.74,1249.68,3002116.58,NA
240810205070139,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,111,327,2.95,2.22,4247.23,25498459.72,4447.57,25813157.11,2538.46,17259070.82,3254.43,19807814.39,NA
240810205070140,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,344,1302,3.78,2.86,2993.77,17936489.19,3198.31,18509549.62,1333.25,8132019.45,2257.5,11688255.1,NA
240810205070141,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,417,1349,3.24,2.54,2985.81,10775037,3233.98,10868284.04,1790.65,7635455.78,2568.84,8956171,NA
240810205070142,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,437,1520,3.48,2.05,3635.29,23935932.91,4799.46,26020122.53,1765.03,11930686.04,3407.16,17443807.91,NA
240810205070143,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,364,1128,3.1,2.12,7872.31,75258779.84,8187.2,75692283.31,4042.56,43490998.48,5670.66,51785504.26,NA
240810205070144,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,134,415,3.1,2.43,7175.26,36959879.49,7511.6,36159667.34,3705.55,26410504.11,5281.47,29330566.24,NA
240810205070145,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,131,467,3.56,2.56,5398.43,21851524.2,5612.65,21513605.64,2712.1,15892064.19,3945.73,18261407.41,NA
240810205070146,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,158,587,3.72,3.21,3670.61,18385056.86,3840.77,18585121.71,1811.57,8701037.27,2511.17,10308559.63,NA
240810205070147,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,517,1533,2.97,1.72,4776.96,19705172.82,5102.66,19386104.99,2901.26,14516608.01,3938.22,15622389.71,NA
240810205070148,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,223,708,3.17,2.06,4899.55,42377836.57,5035.02,42869740.09,2700.67,22868497.12,3775,27921147.3,NA
240810205070149,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,187,463,2.48,1.78,5994.95,28978922.15,6442.84,28254109.17,3561.57,22291916.6,4944.02,24115843.76,NA
240810205070150,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,287,881,3.07,2.15,3528.3,26348363.87,3955.56,27854836.72,1907.8,14130979.93,2820.23,18323611.59,NA
240810205070151,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,129,386,2.99,2.38,6295.98,27377484.63,6445.88,27060549.47,3800.26,96698909.85,4973.86,120813095.28,NA
240810205070152,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,338,1171,3.46,4.48,840.85,506508.54,902.24,488039.47,520.83,383099.37,792.23,367696.38,NA
240810205070153,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,146,578,3.96,3.94,2263.12,6117098.19,2294.56,6130024.57,1119.19,3010671.2,1611.63,3543152.03,NA
240810205070154,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,1232,4.13,2.47,3662.47,9283271.42,3870.27,9004754.82,1794.04,5817629.97,2654.52,6324466.49,NA
240810205070155,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,236,724,3.07,1.77,3136.53,17332090.41,3204.42,17490380.84,1928.43,10242489.3,2590.93,12048694.98,NA
240810205070156,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,201,648,3.22,2.88,1202.19,2298883.11,1271.79,2343694.38,722.69,1287383.29,1033.17,1520269.4,NA
240810205070157,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,130,415,3.19,2.95,3652.85,15271879.43,3860.73,15338965.85,1917.38,9490667.67,2922.46,11536553.83,NA
240810205070158,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,85,325,3.82,1.84,8561.81,39671202.23,8663.74,39255466.17,3895.94,26658917.56,5331.29,28837929.86,NA
240810205070159,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,160,482,3.01,3.02,4774.92,24303661.75,5093.25,24302576.03,2572,13830363.08,3473.77,15552127.48,NA
240810205070160,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,257,792,3.08,2.33,2840.74,17611042.81,4078.6,20251121.07,1555.47,8615276.13,2894.79,12165131.68,NA
240810205070161,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,270,878,3.25,2.17,4318.26,21428040.57,4484.34,21507712.56,2336.53,16799365.94,3354.8,20711586.97,NA
240810205070162,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,235,619,2.63,1.9,4911.05,20293948.97,5392.97,19683550.07,2835.54,15189682.02,4239.06,16762535.53,NA
240810205070163,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,85,332,3.91,2.37,5446.73,23672308.75,5860.41,23037867.83,2530.57,13711037.58,3712.3,15736461.66,NA
240810205070164,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,264,869,3.29,1.66,3953,19336503.37,4191.14,19503978.65,2013.67,10308281.14,2817.1,12160953.26,NA
240810205070165,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,203,569,2.8,2.32,1299.09,3903714.12,1441.07,4126971.5,819.64,2287411.3,1228.19,2927781.56,NA
240810205070166,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,290,799,2.76,1.76,3883.91,17442501.15,3979.98,17491764.77,2238.55,11157565.98,3105.93,12790019.56,NA
240810205070167,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,120,374,3.12,2.66,2572.05,6810331.78,2707.42,6802192.46,1486.24,6072650.1,2144.09,7355325.86,NA
240810205070168,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,178,459,2.58,1.68,1747.87,1847635.04,1798.38,1809969.54,1075.36,1466028.62,1466.07,1425738.73,NA
240810205070169,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,188,658,3.5,2.86,2905.21,7711152.09,2984.59,7684786.23,1377.02,4004390.02,1992.28,4569140.07,NA
240810205070170,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,84,254,3.02,2.36,2010.61,3725347.74,2085.07,3707838.34,1142.73,2389098.06,1671.77,2612101.74,NA
240810205070171,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,54,197,3.65,5.33,1269.33,858241.36,1318.15,826283.11,744.21,773846.67,1076.34,761617.03,NA
240810205070172,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,205,573,2.8,1.72,2168.64,5172757.58,2222.86,5181605.97,1303.21,3291467.48,1707.21,3622944.64,NA
240810205070173,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,177,552,3.12,2.48,2275.46,7148942.61,2440.95,7265624.11,1223.94,3690093.61,1748.48,4356236.86,NA
240810205070174,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,106,391,3.69,2.27,2000.2,2401713.68,2038.66,2369169.66,1047.51,1594883.33,1448.51,1624687.22,NA
240810205070175,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,131,433,3.31,2.6,1242.74,2196085.29,1323.57,2232231.67,696.47,1101286.1,1043.33,1288605.98,NA
240810205070176,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,320,871,2.72,2.9,2706.38,5955672.8,2877.22,5839697.53,1682.98,4259031.02,2263.22,4414473.56,NA
240810205070177,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,166,564,3.4,1.54,1590.61,3062367.66,1650.26,3078874.69,892.44,1849394.84,1264.5,2150756.85,NA
240810205070178,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,225,760,3.38,2.08,2214.59,3384528.1,2275.26,3338998.75,1097.07,2063831.46,1496.4,2217801.65,NA
240810205070179,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,166,545,3.28,1.79,2857.05,8063486.5,2964.19,8048189.3,1438.71,4807476.6,2123.43,5643883.37,NA
240810205070180,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,427,1568,3.67,2.71,5500.55,39332953.23,5770.85,39706849.2,2619.24,21056817.47,4000.14,26640428.19,NA
240810205070181,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,212,729,3.44,2.36,3170.44,11681808,3247.02,11715481.12,1557.11,5889876.62,2202.43,6911670.1,NA
240810205070182,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,441,1067,2.42,1.53,3350.28,10295162.08,4282.53,9164223.82,2314.27,8295702.4,3525.65,8367215.27,NA
240810205070183,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,380,1199,3.16,2.04,3141.56,48687936.53,3226.46,49732701.5,1554.39,20470361.31,2261.91,28198226.18,NA
240810205070184,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,376,1154,3.07,2.26,5750.1,17372891.9,5923.39,16868609.05,2988.61,13972360.83,4215.43,14537182.89,NA
240810205070185,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,271,767,2.83,2.62,2916.42,10917047.67,2971.24,10959531.42,1618.19,7283801.86,2375.95,8897745.99,NA
240810205070186,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,172,548,3.19,2.87,3806.63,14456586.22,3992.32,14420233.86,1887.35,8694303.38,2926.58,10445807.96,NA
240810205070187,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,251,835,3.33,2.05,8124.94,76079297.01,8290.08,76257315.01,4309.57,46089839.42,5937.63,53849109.82,NA
240810205070188,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,474,1469,3.1,2.47,5276.6,30528829.1,5671.44,30574046.75,3054.15,20266327.8,4328.3,23209289.11,NA
240810205070189,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,205,644,3.14,1.95,5904.39,17341377.69,6438.3,15462028.1,3418.21,17697936.91,5201.62,17654883.49,NA
240810205070190,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,258,674,2.61,1.91,6171.24,17084553.55,6498.7,15858051.58,3955.46,18595435.36,5524.49,17300591.24,NA
240810205070191,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,137,356,2.6,2.15,5322.81,42113776.85,5566.6,42689952.47,3097.51,23528517.98,4031.5,26870401.21,NA
240810205080001,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,347,992,2.86,2.54,1771.06,3522496.32,1896.78,3534116.52,1047.33,2209635.43,1490.07,2484420.92,NA
240810205080002,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,3,NA,NA,NA,NA,NA,NA,NA,NA,277.52,55510.96,289.69,54409.86,NA
240810205080003,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,1,193,673,3.49,2.86,1197.91,12740916.54,1321.12,13895227.37,580.27,5223533.65,1073.13,9143851.14,NA
240810205080004,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,280,716,2.56,2.3,2465.49,7235487.12,2519.47,7257987.31,1521.99,4914662.74,2019.39,5517561.48,NA
240810205080005,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,3,NA,NA,NA,NA,NA,NA,NA,NA,119.66,60120.73,422.8,85983.31,NA
240810205080006,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240810205080007,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,194,525,2.71,2.49,2732.76,8871545.14,2805.05,8903620.01,1653.78,6060946.97,2196.21,6859757.65,NA
240810205080008,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,241,739,3.07,2.94,2173.26,17739795.57,2327.8,18645571.85,1254.47,7647840.6,1777.6,9911869.7,NA
240810205080009,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,268,803,3,2.17,3589.77,16060672.27,3700.22,16146470.8,1979.62,10437836.04,2719.34,12329923.01,NA
240810205080010,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,405,1073,2.65,2.52,3998.92,28733330.97,4142.1,29170182.01,2572.21,17682405.46,3336.64,20390412.34,NA
240810205080011,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,1,91,345,3.79,5.81,465.02,156113.49,542.53,139876.51,298.86,375741.54,591.5,571922.81,NA
240810205080012,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1065,3.28,2.68,926.14,1076778.85,1048.76,1090794.4,591.65,1020715.76,921.66,1286342,NA
240810205080013,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1110,3.42,4.1,1292.81,1977467.07,1359.75,1988873.23,657.74,1049506.21,1038.11,1261897.3,NA
240810205080014,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,143,556,3.89,4.13,1044.62,1121558.41,1149.08,1113618.83,601.06,714482.55,936.9,799315.32,NA
240810205080015,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,273,959,3.51,3.07,1016.51,1516984.96,1105.6,1551580.82,546.2,755646.91,861.4,920506.95,NA
240810205080016,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1147,3.53,3.52,1073.41,1229929.11,1178.58,1226471.65,587.32,755852.62,968.84,877415.33,NA
240810205080017,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,289,1061,3.67,3.65,795.6,435509.75,864.39,413620.31,468.41,397681.94,741.98,427012.67,NA
240810205080018,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,283,867,3.06,3.16,1064.11,890028.61,1265.31,803371.07,678.36,797009.46,1105.98,826547.02,NA
240810205080019,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,265,927,3.5,3.86,931.07,659032.03,1023.79,629613.58,535.05,431962.56,841.66,421416.46,NA
240810205080020,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,365,1221,3.35,3.14,1219.46,8895791.21,1290.15,9321517.96,643.3,3451484.26,1001.61,5017241.02,NA
240810205080021,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,197,686,3.48,3.38,1085.74,2704510.77,1131.7,2767309.89,596.58,1223111.38,943.8,1608292.95,NA
240810205080022,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,109,416,3.82,4.1,911.56,1588259.29,1024.33,1670074.47,461.09,711958.19,818.95,972750.2,NA
240810205080023,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,318,1245,3.92,3.72,1286.9,3833023.33,1391.95,4000263.97,669.34,1594589.17,1061.57,2113396.22,NA
240810205080024,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,151,540,3.58,3.02,1941.64,4380635.83,1980.99,4391539.27,1082.86,2892420.78,1539.14,3410442.53,NA
240810205080025,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,2,33,108,3.27,1.08,3848.36,3516413.36,4233.2,2194915.48,1807.73,5102838.58,3320.33,4334578.56,NA
240810205080026,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,201,749,3.73,4.07,827.21,3766057.84,995.63,4368730.34,436.89,1545698.16,808.18,2562129.93,NA
240810205080027,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,502,1062,2.12,1.78,3713.98,9005428.89,3820.52,8856404.84,2530.64,7908522.6,3197.78,7859978.95,NA
240810205080028,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,271,863,3.18,2.93,1387.39,2565426.54,1474.44,2598169.67,726.2,1466766.89,1157.33,1839386.85,NA
